mission,disposition,disposition_score,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,orbital_period,transit_depth,transit_duration,impact_parameter,signal_to_noise,planet_radius_earth,planet_temp,planet_count_in_system,stellar_temperature,stellar_radius,stellar_mass,stellar_logg
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.3094686,18418.0,3.491,0.5,23.0,2.4662,1067.0,1.0,3818.0,0.66,0.959,4.6
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.4354814,698.0,3.491,0.5,23.0,2.4662,1942.0,1.0,6008.0,2.27,0.959,3.77
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.6720231,15619.0,3.491,0.5,23.0,2.4662,1376.0,1.0,6158.0,1.23,0.959,4.32
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.301919,22440.0,3.491,0.5,23.0,2.4662,940.0,1.0,4654.0,0.79,0.959,4.51
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.6029811,5502.0,3.491,0.5,23.0,2.4662,1373.0,1.0,6049.0,1.52,0.959,4.13
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,12.6885127,12512.0,3.491,0.5,23.0,2.4662,662.0,1.0,7710.0,1.45,0.959,4.37
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.0444485,30036.0,3.491,0.5,23.0,2.4662,453.0,1.0,3413.0,0.47,0.959,4.77
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.1846077,10662.0,3.491,0.5,23.0,2.4662,964.0,1.0,5714.9,1.12,0.959,4.35
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.8056739,3350.0,3.491,0.5,23.0,2.4662,979.0,1.0,5700.0,1.01,0.959,4.421
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,40.7401072,21776.0,3.491,0.5,23.0,2.4662,388.0,1.0,5081.0,0.88,0.959,4.48
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.7415661,5879.0,3.491,0.5,23.0,2.4662,788.0,1.0,6051.0,1.42,0.959,4.19
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.8478843,11766.0,3.491,0.5,23.0,2.4662,2187.0,1.0,7218.8,1.65,0.959,4.21
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.9754699,26035.0,3.491,0.5,23.0,2.4662,777.0,1.0,5472.0,1.0,0.959,4.42
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.6948038,17237.0,3.491,0.5,23.0,2.4662,610.0,1.0,4376.0,0.75,0.959,4.52
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.3172876,23720.0,3.491,0.5,23.0,2.4662,648.0,1.0,3744.0,0.63,0.959,4.63
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.8021196,15426.0,3.491,0.5,23.0,2.4662,1696.0,1.0,6012.0,1.1,0.959,4.4
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.7080688,4622.0,3.491,0.5,23.0,2.4662,1316.0,1.0,6174.0,1.79,0.959,4.0
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.0809743,5709.0,3.491,0.5,23.0,2.4662,1519.0,1.0,6071.2,1.97,0.959,3.9
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,17.9661374,3183.0,3.491,0.5,23.0,2.4662,858.0,1.0,6891.0,2.2,0.959,3.93
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.709631,10819.0,3.491,0.5,23.0,2.4662,1582.0,1.0,5838.0,1.47,0.959,4.12
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.7473877,3898.0,3.491,0.5,23.0,2.4662,1680.0,1.0,5876.0,2.18,0.959,3.79
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.8753785,4016.0,3.491,0.5,23.0,2.4662,1230.0,1.0,4637.0,2.98,0.959,4.421
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.5257269,4435.0,3.491,0.5,23.0,2.4662,1490.0,1.0,5638.1,1.23,0.959,4.26
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.1877227,16840.0,3.491,0.5,23.0,2.4662,918.0,1.0,5543.0,1.05,0.959,4.39
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.6422713,28921.0,3.491,0.5,23.0,2.4662,636.0,1.0,4799.0,0.75,0.959,4.58
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.89989,10637.0,3.491,0.5,23.0,2.4662,1062.0,1.0,6076.0,1.41,0.959,4.2
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.8878118,9767.0,3.491,0.5,23.0,2.4662,825.0,1.0,5925.0,1.08,0.959,4.41
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,19.2445211,17453.0,3.491,0.5,23.0,2.4662,1010.0,1.0,6203.0,1.25,0.959,4.32
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,7.7614672,3110.0,3.491,0.5,23.0,2.4662,1250.0,1.0,6515.0,1.43,0.959,4.25
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.7432173,25316.0,3.491,0.5,23.0,2.4662,1424.0,1.0,6087.0,1.27,0.959,4.29
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.7783263,5107.0,3.491,0.5,23.0,2.4662,1737.0,1.0,5622.0,2.0,0.959,3.84
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,8.7311119,4827.0,3.491,0.5,23.0,2.4662,1091.0,1.0,6047.0,1.69,0.959,4.03
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.6153701,14305.0,3.491,0.5,23.0,2.4662,1205.0,1.0,5516.0,1.13,0.959,4.32
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.3720834,5659.0,3.491,0.5,23.0,2.4662,771.0,1.0,6390.0,1.5,0.959,4.19
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.5133822,7833.0,3.491,0.5,23.0,2.4662,1216.0,1.0,5785.0,1.46,0.959,4.13
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.7061119,2559.0,3.491,0.5,23.0,2.4662,1189.0,1.0,5660.0,1.0,0.959,4.44
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.5867425,15688.0,3.491,0.5,23.0,2.4662,888.0,1.0,5444.0,1.02,0.959,4.4
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.5595352,3006.0,3.491,0.5,23.0,2.4662,777.0,1.0,5669.0,0.94,0.959,4.5
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.7752321,7352.0,3.491,0.5,23.0,2.4662,874.0,1.0,5585.0,1.22,0.959,4.26
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.563037,4185.0,3.491,0.5,23.0,2.4662,1035.0,1.0,4490.0,0.85,0.959,4.43
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.8953095,5366.0,3.491,0.5,23.0,2.4662,1974.0,1.0,6526.0,1.98,0.959,3.97
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,8.6738593,5327.0,3.491,0.5,23.0,2.4662,899.0,1.0,6446.0,1.72,0.959,4.09
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.1989808,1860.0,3.491,0.5,23.0,2.4662,947.0,1.0,6442.9,1.54,0.959,4.18
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.6119975,11983.0,3.491,0.5,23.0,2.4662,1588.0,1.0,5979.0,1.03,0.959,4.46
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.7294859,7112.0,3.491,0.5,23.0,2.4662,1351.0,1.0,5719.9,1.24,0.959,4.26
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.6166109,7012.0,3.491,0.5,23.0,2.4662,1801.0,1.0,8143.0,1.85,0.959,4.2
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.8311803,1170.0,3.491,0.5,23.0,2.4662,1592.0,1.0,5366.0,0.9,0.959,4.5
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,5.0988038,2925.8222433,3.491,0.5,23.0,2.4662,538.1908458,1.0,3633.0,0.547453,0.959,4.80423
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.1923193,5162.0,3.491,0.5,23.0,2.4662,1056.0,1.0,6003.0,1.83,0.959,3.96
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.9172231,8434.0,3.491,0.5,23.0,2.4662,785.0,1.0,4843.0,1.01,0.959,4.421
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.8979408,4503.0,3.491,0.5,23.0,2.4662,979.0,1.0,7767.0,1.97,0.959,4.421
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,25.1745344,2786.0,3.491,0.5,23.0,2.4662,654.0,1.0,5776.9,1.41,0.959,4.16
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.0673088,10855.0,3.491,0.5,23.0,2.4662,1259.0,1.0,6333.0,1.24,0.959,4.35
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.9089363,7390.0,3.491,0.5,23.0,2.4662,1579.0,1.0,5800.0,1.87,0.959,3.91
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,13.1471808,7691.0,3.491,0.5,23.0,2.4662,832.0,1.0,5670.0,1.18,0.959,4.3
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.2266285,6662.0,3.491,0.5,23.0,2.4662,1584.0,1.0,6205.0,2.0,0.959,3.91
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,0.747693,3434.0,3.491,0.5,23.0,2.4662,1256.0,1.0,4825.0,0.86,0.959,4.47
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.1123343,6080.0,3.491,0.5,23.0,2.4662,2556.0,1.0,7850.0,1.92,0.959,4.08695
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,7.8580085,4378.0,3.491,0.5,23.0,2.4662,1529.0,1.0,6406.0,3.5,0.959,3.46
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,10.3473602,7695.0,3.491,0.5,23.0,2.4662,694.0,1.0,5672.0,1.14,0.959,4.33
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.6444426,6276.0,3.491,0.5,23.0,2.4662,1832.0,1.0,5407.0,1.88,0.959,3.86
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.3921761,8040.0,3.491,0.5,23.0,2.4662,1587.0,1.0,5817.0,1.63,0.959,4.04
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,7.0346299,3746.0,3.491,0.5,23.0,2.4662,1338.0,1.0,8294.0,2.44,0.959,3.97
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.0323202,8896.0,3.491,0.5,23.0,2.4662,2345.0,1.0,8011.0,1.68,0.959,4.27
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,29.5406035,13065.0,3.491,0.5,23.0,2.4662,523.0,1.0,6315.0,0.94,0.959,4.58
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.0365848,8184.0,3.491,0.5,23.0,2.4662,1504.0,1.0,5928.0,2.06,0.959,3.84
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.1570194,16586.0,3.491,0.5,23.0,2.4662,743.0,1.0,4476.1,0.89,0.959,4.38
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.4784193,3910.0,3.491,0.5,23.0,2.4662,1313.0,1.0,6115.0,1.69,0.959,4.04
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,6.4025295,3814.9508945,3.491,0.5,23.0,2.4662,1274.2263616,1.0,7056.0,1.4072,0.959,4.33435
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,19.6518502,3125.0,3.491,0.5,23.0,2.4662,635.0,1.0,6359.0,1.56,0.959,4.15
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.8326403,2767.0,3.491,0.5,23.0,2.4662,1084.0,1.0,5966.4,1.41,0.959,4.18
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.4321076,7052.0,3.491,0.5,23.0,2.4662,1077.0,1.0,6704.0,1.43,0.959,4.28
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,3.8553342,6624.0,3.491,0.5,23.0,2.4662,708.0,1.0,3909.0,0.6,0.959,4.65
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.5554236,18149.0,3.491,0.5,23.0,2.4662,1438.0,1.0,5318.0,1.01,0.959,4.39
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,8.555965,12373.0,3.491,0.5,23.0,2.4662,394.0,1.0,3376.0,0.44,0.959,4.79
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.8857292,6215.0,3.491,0.5,23.0,2.4662,1106.0,1.0,6084.0,1.79,0.959,3.99
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.0922512,44139.0,3.491,0.5,23.0,2.4662,790.0,1.0,3661.0,0.68,0.959,4.59
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.3338016,5100.0,3.491,0.5,23.0,2.4662,1926.0,1.0,7894.0,2.17,0.959,4.04
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.6071277,17579.0,3.491,0.5,23.0,2.4662,851.0,1.0,4928.0,0.82,0.959,4.52
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.3518774,6682.0,3.491,0.5,23.0,2.4662,1419.0,1.0,6496.3,1.61,0.959,4.15
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,24.8366994,10898.0,3.491,0.5,23.0,2.4662,700.0,1.0,6334.0,0.89,0.959,4.63
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.8538051,14768.0,3.491,0.5,23.0,2.4662,887.0,1.0,5634.0,1.11,0.959,4.35
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.7069545,7766.0,3.491,0.5,23.0,2.4662,1328.0,1.0,6643.0,1.49,0.959,4.23
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.6283182,5378.0,3.491,0.5,23.0,2.4662,1133.0,1.0,5528.0,1.35,0.959,4.16
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,7.8209807,15145.0,3.491,0.5,23.0,2.4662,717.0,1.0,5917.0,0.71,0.959,4.76
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.3045926,8637.0,3.491,0.5,23.0,2.4662,967.0,1.0,6102.0,1.38,0.959,4.22
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.1533998,6043.0,3.491,0.5,23.0,2.4662,1661.0,1.0,6866.0,2.11,0.959,3.96
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.7419523,7850.0,3.491,0.5,23.0,2.4662,839.0,1.0,5396.0,1.26,0.959,4.21
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.0749198,6328.0,3.491,0.5,23.0,2.4662,968.0,1.0,5643.0,1.43,0.959,4.13
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,2.7443216,10071.0,3.491,0.5,23.0,2.4662,2388.0,1.0,8730.0,1.97,0.959,4.19
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.1797412,7122.0,3.491,0.5,23.0,2.4662,2713.0,1.0,6393.0,1.55,0.959,4.16
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.7812464,2521.0,3.491,0.5,23.0,2.4662,1001.0,1.0,5209.0,0.99,0.959,4.4
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.5653226,902.0,3.491,0.5,23.0,2.4662,1028.0,1.0,5715.0,1.0,0.959,4.45
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.5553078,12879.0,3.491,0.5,23.0,2.4662,1349.0,1.0,5739.2,1.3,0.959,4.22
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.2149937,1438.82974,3.491,0.5,23.0,2.4662,419.7777463,1.0,3106.0,0.236457,0.959,5.00517
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.7786403,1146.3653641,3.491,0.5,23.0,2.4662,1865.9861388,1.0,7665.0,2.5943999,0.959,3.86
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,24.091624,521.0,3.491,0.5,23.0,2.4662,810.0,1.0,6675.0,1.49,0.959,4.24
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.8528933,8132.2415444,3.491,0.5,23.0,2.4662,1424.9944393,1.0,6306.0,1.35595,0.959,4.267
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1092.002299,1689.5997267,3.491,0.5,23.0,2.4662,133.1248776,1.0,4813.0,0.751037,0.959,4.57884
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,15.5739143,779.9193691,3.491,0.5,23.0,2.4662,548.952136,1.0,4813.0,0.751037,0.959,4.57884
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,4.786958,8390.0,3.491,0.5,23.0,2.4662,1933.0,1.0,7668.6,1.91,0.959,4.13
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1076.6094165,626.6130191,3.491,0.5,23.0,2.4662,185.93669,1.0,5848.0,1.08752,0.959,4.38886
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,12.7614706,1215.2495801,3.491,0.5,23.0,2.4662,299.5067987,1.0,3376.0,0.269427,0.959,4.9613
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.1077445,33127.0,3.491,0.5,23.0,2.4662,871.0,1.0,3954.0,0.65,0.959,4.61
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.2347348,354.6074958,3.491,0.5,23.0,2.4662,830.9542977,1.0,4902.0,0.744485,0.959,4.59853
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.5361137,543.7767369,3.491,0.5,23.0,2.4662,1387.7681435,1.0,5317.0,0.885814,0.959,4.50528
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,0.2381823,493.9763957,3.491,0.5,23.0,2.4662,1256.4567156,1.0,3423.0,0.369077,0.959,4.85554
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,7.9945503,484.9830269,3.491,0.5,23.0,2.4662,1071.8303891,1.0,6088.0,1.30233,0.959,4.27
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.5452014,356.0286213,3.491,0.5,23.0,2.4662,1183.0274647,1.0,6353.0,1.31864,0.959,4.29887
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,0.5570869,995.2172114,3.491,0.5,23.0,2.4662,946.4067108,1.0,3392.0,0.380156,0.959,4.84507
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.2376482,698.0,3.491,0.5,23.0,2.4662,2052.0,1.0,10023.0,2.19,0.959,4.17
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,4.4010465,6903.0,3.491,0.5,23.0,2.4662,2177.0,1.0,8489.0,2.32,0.959,4.03
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.3898191,210.0,3.491,0.5,23.0,2.4662,2181.0,1.0,7707.0,1.96,0.959,4.11
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.4920894,3962.0,3.491,0.5,23.0,2.4662,1124.0,1.0,6090.0,1.53,0.959,4.12
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.4945947,280.0,3.491,0.5,23.0,2.4662,3377.0,1.0,9532.0,1.75,0.959,4.34
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.0178746,193.0,3.491,0.5,23.0,2.4662,1162.0,1.0,4717.0,0.71,0.959,4.61
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.6928845,291.0,3.491,0.5,23.0,2.4662,1529.0,1.0,6610.0,2.47,0.959,3.79
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.7935723,133.0,3.491,0.5,23.0,2.4662,1278.0,1.0,6387.1,1.37,0.959,4.27
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.1793325,102.0,3.491,0.5,23.0,2.4662,1431.0,1.0,6387.1,1.37,0.959,4.27
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.7895524,262.0,3.491,0.5,23.0,2.4662,1227.0,1.0,5039.0,0.74,0.959,4.62
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,733.9910938,1675.0,3.491,0.5,23.0,2.4662,660.0,1.0,5699.6,1.27,0.959,4.24
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.8959153,7042.9351957,3.491,0.5,23.0,2.4662,1590.3293135,1.0,6249.0,1.4101501,0.959,4.22232
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,4.3744614,3270.9828556,3.491,0.5,23.0,2.4662,1154.2148636,1.0,5677.0,1.11563,0.959,4.34735
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.2275389,8677.549547,3.491,0.5,23.0,2.4662,1438.7795714,1.0,6001.0,1.56496,0.959,4.09439
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.604607,16676.380058,3.491,0.5,23.0,2.4662,1556.8706441,1.0,5780.0,1.01,0.959,4.438
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.5141406,3574.8850313,3.491,0.5,23.0,2.4662,2016.7718944,1.0,6880.0,1.82496,0.959,4.08875
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,3.052057,9403.0926011,3.491,0.5,23.0,2.4662,1461.1955966,1.0,5726.0,1.38708,0.959,4.16246
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.1109316,2227.4346262,3.491,0.5,23.0,2.4662,2914.7025766,1.0,6498.6,2.3323801,0.959,3.67
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,6.2462252,13270.5292659,3.491,0.5,23.0,2.4662,1094.4656337,1.0,6132.0,1.1417201,0.959,4.38741
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,6.2031608,210.8404349,3.491,0.5,23.0,2.4662,664.0808611,1.0,4633.87,0.630715,0.959,4.70763
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,4.466068,210.7032691,3.491,0.5,23.0,2.4662,740.9408412,1.0,4633.87,0.630715,0.959,4.70763
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,7.8708661,190.7947353,3.491,0.5,23.0,2.4662,613.4104018,1.0,4633.87,0.630715,0.959,4.70763
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.3733921,16371.2496269,3.491,0.5,23.0,2.4662,1252.9258952,1.0,5704.0,1.09866,0.959,4.36494
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,7.5337657,4697.1753086,3.491,0.5,23.0,2.4662,1156.0846131,1.0,5869.0,1.52905,0.959,4.09453
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,3.4076,7500.0,3.491,0.5,23.0,2.4662,1586.0,1.0,6174.0,1.38,0.959,4.23
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.0542548,423.0,3.491,0.5,23.0,2.4662,2240.0,1.0,4160.1,0.87,0.959,4.37
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,12.4751631,236.0,3.491,0.5,23.0,2.4662,1010.0,1.0,6055.0,1.09,0.959,4.41
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,51.6708185,4697.0,3.491,0.5,23.0,2.4662,466.0,1.0,7115.0,1.91,0.959,4.07
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.4475935,320.0,3.491,0.5,23.0,2.4662,659.0,1.0,3548.0,0.47,0.959,4.77
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.8581311,2790.0,3.491,0.5,23.0,2.4662,1459.0,1.0,6605.0,2.12,0.959,3.92
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1.640758,2129.0,3.491,0.5,23.0,2.4662,1456.0,1.0,6262.0,1.52,0.959,4.16
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,18.0370154,8355.0,3.491,0.5,23.0,2.4662,491.0,1.0,5400.0,0.85,0.959,4.55
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.7077543,9913.0,3.491,0.5,23.0,2.4662,1175.0,1.0,5620.2,1.04,0.959,4.4
TESS,CONFIRMED,0.334,0.0,0.0,0.0,0.0,8.7179665,2420.0,3.491,0.5,23.0,2.4662,1937.0,1.0,9165.0,2.38,0.959,4.05
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,17.6037996,882.0,3.491,0.5,23.0,2.4662,614.0,1.0,5265.0,0.96,0.959,4.43
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,5.2556421,4390.0,3.491,0.5,23.0,2.4662,1035.0,1.0,5061.0,2.26,0.959,4.421
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,0.8236066,1090.0,3.491,0.5,23.0,2.4662,2331.0,1.0,6202.0,1.69,0.959,4.06
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,13.3673993,10278.0,3.491,0.5,23.0,2.4662,623.0,1.0,4831.0,0.93,0.959,4.4
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.288704,14044.0,3.491,0.5,23.0,2.4662,673.0,1.0,4753.0,0.75,0.959,4.57
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,1106.220834,6252.0,3.491,0.5,23.0,2.4662,119.0,1.0,6199.0,1.67,0.959,4.07
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.2234273,7945.0,3.491,0.5,23.0,2.4662,1717.0,1.0,6696.0,1.88,0.959,4.04
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.2771464,6104.0,3.491,0.5,23.0,2.4662,1622.0,1.0,6707.0,1.91,0.959,4.03
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.7089027,2426.0,3.491,0.5,23.0,2.4662,577.0,1.0,4351.7,0.85,0.959,4.41
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,4.9091704,13100.0,3.491,0.5,23.0,2.4662,1668.0,1.0,7210.5,1.7,0.959,4.11
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.8976822,7602.0,3.491,0.5,23.0,2.4662,1448.0,1.0,7006.0,2.03,0.959,4.01
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,7.1436336,5205.0,3.491,0.5,23.0,2.4662,1498.0,1.0,6604.0,1.92,0.959,4.01
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,2.8465714,16671.0,3.491,0.5,23.0,2.4662,881.0,1.0,4802.0,0.83,0.959,4.5
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,9.4852479,32417.0,3.491,0.5,23.0,2.4662,488.0,1.0,3848.0,0.63,0.959,4.63
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,3.645356,4942.0,3.491,0.5,23.0,2.4662,1567.0,1.0,5421.0,1.7,0.959,3.95
TESS,CANDIDATE,0.334,0.0,0.0,0.0,0.0,6.6245939,3526.0,3.491,0.5,23.0,2.4662,962.0,1.0,5874.0,1.29,0.959,4.24
